user_loc,fr_loc,scaled_sci
UKR2,THA72,6
UKR2,THA73,8
UKR2,THA74,5
UKR2,THA75,7
UKR2,THA76,4
UKR2,THA77,5
UKR2,THA8,8
UKR2,THA9,8
UKR2,TJK1,1216
UKR2,TJK2,1011
UKR2,TJK3,1789
UKR2,TJK4,1067
UKR2,TJK5,1543
UKR2,TLS1,4
UKR2,TLS10,18
UKR2,TLS11,1
UKR2,TLS12,10
UKR2,TLS13,5
UKR2,TLS2,53
UKR2,TLS4,4
UKR2,TLS7,6
UKR2,TLS8,12
UKR2,TLS9,9
UKR2,TON,8
UKR2,TR10,152
UKR2,TR21,113
UKR2,TR22,88
UKR2,TR31,142
UKR2,TR32,169
UKR2,TR33,75
UKR2,TR41,102
UKR2,TR42,95
UKR2,TR51,109
UKR2,TR52,105
UKR2,TR61,525
UKR2,TR62,120
UKR2,TR63,117
UKR2,TR71,73
UKR2,TR72,74
UKR2,TR81,108
UKR2,TR82,57
UKR2,TR83,71
UKR2,TR90,93
UKR2,TRA1,68
UKR2,TRA2,111
UKR2,TRB1,81
UKR2,TRB2,81
UKR2,TRC1,88
UKR2,TRC2,100
UKR2,TRC3,110
UKR2,TTO1,15
UKR2,TTO10,23
UKR2,TTO11,16
UKR2,TTO12,20
UKR2,TTO13,21
UKR2,TTO14,12
UKR2,TTO15,14
UKR2,TTO2,18
UKR2,TTO3,18
UKR2,TTO4,15
UKR2,TTO5,27
UKR2,TTO6,16
UKR2,TTO7,15
UKR2,TTO8,17
UKR2,TTO9,25
UKR2,TUN1,145
UKR2,TUN10,160
UKR2,TUN11,251
UKR2,TUN12,108
UKR2,TUN13,139
UKR2,TUN14,189
UKR2,TUN15,145
UKR2,TUN16,186
UKR2,TUN17,132
UKR2,TUN18,182
UKR2,TUN19,203
UKR2,TUN2,205
UKR2,TUN20,159
UKR2,TUN21,90
UKR2,TUN22,255
UKR2,TUN23,173
UKR2,TUN24,180
UKR2,TUN3,131
UKR2,TUN4,173
UKR2,TUN5,154
UKR2,TUN6,224
UKR2,TUN7,308
UKR2,TUN8,204
UKR2,TUN9,208
UKR2,TUV,1
UKR2,TWN1,5
UKR2,TWN2,8
UKR2,TWN3,8
UKR2,TWN4,7
UKR2,TWN5,7
UKR2,TWN6,9
UKR2,TWN7,7
UKR2,TZA1,47
UKR2,TZA10,43
UKR2,TZA11,23
UKR2,TZA12,33
UKR2,TZA13,18
UKR2,TZA14,21
UKR2,TZA15,17
UKR2,TZA16,20
UKR2,TZA17,19
UKR2,TZA18,1
UKR2,TZA19,1
UKR2,TZA2,24
UKR2,TZA20,26
UKR2,TZA21,16
UKR2,TZA22,25
UKR2,TZA23,17
UKR2,TZA24,39
UKR2,TZA25,16
UKR2,TZA26,14
UKR2,TZA27,26
UKR2,TZA28,371
UKR2,TZA29,165
UKR2,TZA3,24
UKR2,TZA30,83
UKR2,TZA4,23
UKR2,TZA5,17
UKR2,TZA6,18
UKR2,TZA7,16
UKR2,TZA8,17
UKR2,TZA9,61
UKR2,UGA1,27
UKR2,UGA10,80
UKR2,UGA11,104
UKR2,UGA12,87
UKR2,UGA13,39
UKR2,UGA14,1
UKR2,UGA15,93
UKR2,UGA16,46
UKR2,UGA17,57
UKR2,UGA18,39
UKR2,UGA19,129
UKR2,UGA2,17
UKR2,UGA20,31
UKR2,UGA21,50
UKR2,UGA22,1
UKR2,UGA23,24
UKR2,UGA24,32
UKR2,UGA25,68
UKR2,UGA26,38
UKR2,UGA27,25
UKR2,UGA28,29
UKR2,UGA29,58
UKR2,UGA3,19
UKR2,UGA30,46
UKR2,UGA32,86
UKR2,UGA33,42
UKR2,UGA34,61
UKR2,UGA35,49
UKR2,UGA36,44
UKR2,UGA37,68
UKR2,UGA38,56
UKR2,UGA39,33
UKR2,UGA4,571
UKR2,UGA40,1
UKR2,UGA41,22
UKR2,UGA42,238
UKR2,UGA43,168
UKR2,UGA44,54
UKR2,UGA45,1
UKR2,UGA46,55
UKR2,UGA47,18
UKR2,UGA48,32
UKR2,UGA49,1
UKR2,UGA5,45
UKR2,UGA50,82
UKR2,UGA51,36
UKR2,UGA52,32
UKR2,UGA53,1
UKR2,UGA54,154
UKR2,UGA55,35
UKR2,UGA56,54
UKR2,UGA57,60
UKR2,UGA58,8
UKR2,UGA6,29
UKR2,UGA7,83
UKR2,UGA8,42
UKR2,UGA9,27
UKR2,UKC1,24
UKR2,UKC2,28
UKR2,UKD1,21
UKR2,UKD3,35
UKR2,UKD4,66
UKR2,UKD6,36
UKR2,UKD7,28
UKR2,UKE1,31
UKR2,UKE2,37
UKR2,UKE3,25
UKR2,UKE4,30
UKR2,UKF1,28
UKR2,UKF2,52
UKR2,UKF3,77
UKR2,UKG1,79
UKR2,UKG2,48
UKR2,UKG3,41
UKR2,UKH1,79
UKR2,UKH2,42
UKR2,UKH3,58
UKR2,UKI3,113
UKR2,UKI4,232
UKR2,UKI5,145
UKR2,UKI6,80
UKR2,UKI7,136
UKR2,UKJ1,62
UKR2,UKJ2,75
UKR2,UKJ3,61
UKR2,UKJ4,241
UKR2,UKK1,43
UKR2,UKK2,60
UKR2,UKK3,38
UKR2,UKK4,29
UKR2,UKL1,26
UKR2,UKL2,33
UKR2,UKM5,55
UKR2,UKM6,24
UKR2,UKM7,39
UKR2,UKM8,33
UKR2,UKM9,25
UKR2,UKN0,36
UKR2,UKR1,28451
UKR2,UKR10,23069
UKR2,UKR11,83013
UKR2,UKR12,81709
UKR2,UKR13,24928
UKR2,UKR14,18935
UKR2,UKR16,19145
UKR2,UKR17,19167
UKR2,UKR18,34776
UKR2,UKR19,21928
UKR2,UKR2,3217983
UKR2,UKR21,62742
UKR2,UKR22,15962
UKR2,UKR23,20242
UKR2,UKR24,26685
UKR2,UKR25,19584
UKR2,UKR26,15503
UKR2,UKR27,30893
UKR2,UKR3,14203
UKR2,UKR5,18221
UKR2,UKR7,18593
UKR2,UKR8,21287
UKR2,UKR9,20031
UKR2,URY1,8
UKR2,URY10,22
UKR2,URY11,18
UKR2,URY12,17
UKR2,URY13,11
UKR2,URY14,12
UKR2,URY15,21
UKR2,URY16,16
UKR2,URY17,28
UKR2,URY18,16
UKR2,URY19,27
UKR2,URY2,19
UKR2,URY3,16
UKR2,URY4,18
UKR2,URY5,26
UKR2,URY6,13
UKR2,URY7,14
UKR2,URY8,15
UKR2,URY9,25
UKR2,USA1,17
UKR2,USA10,49
UKR2,USA11,26
UKR2,USA12,25
UKR2,USA13,35
UKR2,USA14,52
UKR2,USA15,21
UKR2,USA16,16
UKR2,USA17,24
UKR2,USA18,23
UKR2,USA19,14
UKR2,USA2,119
UKR2,USA20,32
UKR2,USA21,35
UKR2,USA22,37
UKR2,USA23,21
UKR2,USA24,32
UKR2,USA25,13
UKR2,USA26,23
UKR2,USA27,24
UKR2,USA28,15
UKR2,USA29,42
UKR2,USA3,23
UKR2,USA30,23
UKR2,USA31,41
UKR2,USA32,22
UKR2,USA33,60
UKR2,USA34,27
UKR2,USA35,40
UKR2,USA36,25
UKR2,USA37,23
UKR2,USA38,49
UKR2,USA39,37
UKR2,USA4,14
UKR2,USA40,20
UKR2,USA41,25
UKR2,USA42,20
UKR2,USA43,22
UKR2,USA44,21
UKR2,USA45,41
UKR2,USA46,19
UKR2,USA47,33
UKR2,USA48,98
UKR2,USA49,17
UKR2,USA5,48
UKR2,USA50,19
UKR2,USA51,39
UKR2,USA6,39
UKR2,USA7,29
UKR2,USA8,45
UKR2,USA9,64
UKR2,UZB1,493
UKR2,UZB10,444
UKR2,UZB11,628
UKR2,UZB12,546
UKR2,UZB13,602
UKR2,UZB14,864
UKR2,UZB2,497
UKR2,UZB3,511
UKR2,UZB4,428
UKR2,UZB5,268
UKR2,UZB6,488
UKR2,UZB7,722
UKR2,UZB8,409
UKR2,UZB9,572
UKR2,VCT,13
UKR2,VGB,11
UKR2,VIR,16
UKR2,VNM1,11
UKR2,VNM10,5
UKR2,VNM11,3
UKR2,VNM12,5
UKR2,VNM13,4
UKR2,VNM14,4
UKR2,VNM15,2
UKR2,VNM16,5
UKR2,VNM17,3
UKR2,VNM18,3
UKR2,VNM19,3
UKR2,VNM2,4
UKR2,VNM20,6
UKR2,VNM21,3
UKR2,VNM22,2
UKR2,VNM23,11
UKR2,VNM24,25
UKR2,VNM25,3
UKR2,VNM26,9
UKR2,VNM27,3
UKR2,VNM28,4
UKR2,VNM29,5
UKR2,VNM3,3
UKR2,VNM30,7
UKR2,VNM31,4
UKR2,VNM32,15
UKR2,VNM33,6
UKR2,VNM34,6
UKR2,VNM35,6
UKR2,VNM36,5
UKR2,VNM37,3
UKR2,VNM38,3
UKR2,VNM39,4
UKR2,VNM4,3
UKR2,VNM40,4
UKR2,VNM41,3
UKR2,VNM42,5
UKR2,VNM43,3
UKR2,VNM44,4
UKR2,VNM45,4
UKR2,VNM46,4
UKR2,VNM47,5
UKR2,VNM48,3
UKR2,VNM49,5
UKR2,VNM5,5
UKR2,VNM50,3
UKR2,VNM51,4
UKR2,VNM52,2
UKR2,VNM53,4
UKR2,VNM54,3
UKR2,VNM55,4
UKR2,VNM56,5
UKR2,VNM57,4
UKR2,VNM58,3
UKR2,VNM59,3
UKR2,VNM6,3
UKR2,VNM60,4
UKR2,VNM61,4
UKR2,VNM62,4
UKR2,VNM63,4
UKR2,VNM7,3
UKR2,VNM8,6
UKR2,VNM9,3
UKR2,VUT,8
UKR2,WSM,4
UKR2,XKO1,45
UKR2,XKO2,45
UKR2,XKO3,35
UKR2,XKO4,45
UKR2,XKO5,38
UKR2,XKO6,50
UKR2,XKO7,36
UKR2,ZAF1,6
UKR2,ZAF2,6
UKR2,ZAF3,12
UKR2,ZAF4,7
UKR2,ZAF5,7
UKR2,ZAF6,7
UKR2,ZAF7,7
UKR2,ZAF8,6
UKR2,ZAF9,12
UKR2,ZMB1,18
UKR2,ZMB10,14
UKR2,ZMB2,20
UKR2,ZMB3,14
UKR2,ZMB4,16
UKR2,ZMB5,22
UKR2,ZMB6,15
UKR2,ZMB7,25
UKR2,ZMB8,16
UKR2,ZMB9,22
UKR2,ZWE1,9
UKR2,ZWE10,10
UKR2,ZWE2,10
UKR2,ZWE3,8
UKR2,ZWE4,6
UKR2,ZWE5,12
UKR2,ZWE6,9
UKR2,ZWE7,7
UKR2,ZWE8,10
UKR2,ZWE9,8
UKR21,ABW,16
UKR21,AGO1,46
UKR21,AGO10,27
UKR21,AGO11,22
UKR21,AGO12,23
UKR21,AGO13,27
UKR21,AGO14,24
UKR21,AGO15,29
UKR21,AGO16,28
UKR21,AGO17,15
UKR21,AGO18,26
UKR21,AGO2,24
UKR21,AGO3,23
UKR21,AGO4,51
UKR21,AGO5,33
UKR21,AGO6,15
UKR21,AGO7,29
UKR21,AGO8,29
UKR21,AGO9,23
UKR21,AL01,58
UKR21,AL02,61
UKR21,AL03,50
UKR21,AND,189
UKR21,ARE1,87
UKR21,ARE2,160
UKR21,ARE3,263
UKR21,ARE4,67
UKR21,ARE5,31
UKR21,ARE6,102
UKR21,ARE7,105
UKR21,ARE8,61
UKR21,ARG1,17
UKR21,ARG10,11
UKR21,ARG11,17
UKR21,ARG12,9
UKR21,ARG13,16
UKR21,ARG14,15
UKR21,ARG15,14
UKR21,ARG16,18
UKR21,ARG17,12
UKR21,ARG18,15
UKR21,ARG19,16
UKR21,ARG2,16
UKR21,ARG20,16
UKR21,ARG21,15
UKR21,ARG22,10
UKR21,ARG23,20
UKR21,ARG24,12
UKR21,ARG3,10
UKR21,ARG4,12
UKR21,ARG5,18
UKR21,ARG6,33
UKR21,ARG7,13
UKR21,ARG8,13
UKR21,ARG9,10
UKR21,ARM1,327
UKR21,ARM10,350
UKR21,ARM11,746
UKR21,ARM2,495
UKR21,ARM3,484
UKR21,ARM4,604
UKR21,ARM5,953
UKR21,ARM6,431
UKR21,ARM7,451
UKR21,ARM8,462
UKR21,ARM9,254
UKR21,ASM,13
UKR21,AT11,75
UKR21,AT12,83
UKR21,AT13,192
UKR21,AT21,72
UKR21,AT22,72
UKR21,AT31,114
UKR21,AT32,115
UKR21,AT33,74
UKR21,AT34,108
UKR21,ATG,13
UKR21,AUS10,32
UKR21,AUS11,24
UKR21,AUS2,19
UKR21,AUS4,1
UKR21,AUS5,29
UKR21,AUS6,16
UKR21,AUS7,23
UKR21,AUS8,34
UKR21,AUS9,32
UKR21,AZE1,703
UKR21,AZE10,444
UKR21,AZE2,871
UKR21,AZE3,759
UKR21,AZE4,486
UKR21,AZE5,498
UKR21,AZE6,750
UKR21,AZE7,821
UKR21,AZE8,712
UKR21,AZE9,754
UKR21,BDI1,33
UKR21,BDI10,14
UKR21,BDI11,14
UKR21,BDI12,8
UKR21,BDI13,20
UKR21,BDI14,1
UKR21,BDI15,9
UKR21,BDI16,15
UKR21,BDI17,7
UKR21,BDI2,18
UKR21,BDI3,28
UKR21,BDI4,9
UKR21,BDI5,1
UKR21,BDI6,10
UKR21,BDI7,10
UKR21,BDI8,18
UKR21,BDI9,15
UKR21,BE10,144
UKR21,BE21,184
UKR21,BE22,121
UKR21,BE23,118
UKR21,BE24,71
UKR21,BE25,76
UKR21,BE31,59
UKR21,BE32,56
UKR21,BE33,51
UKR21,BE34,45
UKR21,BE35,61
UKR21,BEN1,27
UKR21,BEN10,69
UKR21,BEN11,31
UKR21,BEN12,119
UKR21,BEN2,26
UKR21,BEN3,229
UKR21,BEN4,33
UKR21,BEN5,53
UKR21,BEN6,45
UKR21,BEN7,96
UKR21,BEN8,128
UKR21,BEN9,104
UKR21,BFA1,14
UKR21,BFA10,19
UKR21,BFA11,19
UKR21,BFA12,15
UKR21,BFA13,21
UKR21,BFA2,13
UKR21,BFA3,33
UKR21,BFA4,15
UKR21,BFA5,14
UKR21,BFA6,22
UKR21,BFA7,27
UKR21,BFA8,15
UKR21,BFA9,24
UKR21,BG31,667
UKR21,BG32,318
UKR21,BG33,453
UKR21,BG34,522
UKR21,BG41,431
UKR21,BG42,390
UKR21,BGD1,13
UKR21,BGD2,15
UKR21,BGD3,17
UKR21,BGD4,14
UKR21,BGD5,16
UKR21,BGD6,14
UKR21,BGD7,19
UKR21,BHR1,62
UKR21,BHR2,39
UKR21,BHR3,69
UKR21,BHR4,50
UKR21,BHR5,35
UKR21,BHS,38
UKR21,BIH1,82
UKR21,BIH2,42
UKR21,BIH3,76
UKR21,BLR1,3120
UKR21,BLR2,3673
UKR21,BLR3,2390
UKR21,BLR4,3034
UKR21,BLR5,2594
UKR21,BLR6,2861
UKR21,BLZ,13
UKR21,BMU,56
UKR21,BOL1,10
UKR21,BOL2,10
UKR21,BOL3,7
UKR21,BOL4,11
UKR21,BOL5,10
UKR21,BOL6,7
UKR21,BOL7,8
UKR21,BOL8,10
UKR21,BOL9,9
UKR21,BRA1,10
UKR21,BRA10,8
UKR21,BRA11,9
UKR21,BRA12,9
UKR21,BRA13,10
UKR21,BRA14,8
UKR21,BRA15,8
UKR21,BRA16,13
UKR21,BRA17,9
UKR21,BRA18,8
UKR21,BRA19,12
UKR21,BRA2,13
UKR21,BRA20,8
UKR21,BRA21,11
UKR21,BRA22,8
UKR21,BRA23,11
UKR21,BRA24,13
UKR21,BRA25,13
UKR21,BRA26,9
UKR21,BRA27,9
UKR21,BRA3,7
UKR21,BRA4,10
UKR21,BRA5,8
UKR21,BRA6,9
UKR21,BRA7,13
UKR21,BRA8,11
UKR21,BRA9,10
UKR21,BRB,11
UKR21,BRN,12
UKR21,BTN,8
UKR21,BWA1,15
UKR21,BWA10,16
UKR21,BWA11,12
UKR21,BWA12,27
UKR21,BWA13,17
UKR21,BWA14,31
UKR21,BWA15,14
UKR21,BWA2,25
UKR21,BWA3,21
UKR21,BWA4,26
UKR21,BWA5,17
UKR21,BWA6,1
UKR21,BWA7,21
UKR21,BWA8,26
UKR21,BWA9,23
UKR21,CAF1,1
UKR21,CAF10,44
UKR21,CAF11,16
UKR21,CAF12,59
UKR21,CAF13,39
UKR21,CAF14,1
UKR21,CAF15,1
UKR21,CAF16,1
UKR21,CAF17,144
UKR21,CAF2,24
UKR21,CAF3,394
UKR21,CAF5,1
UKR21,CAF8,1
UKR21,CAF9,109
UKR21,CAN1,114
UKR21,CAN10,22
UKR21,CAN11,35
UKR21,CAN12,309
UKR21,CAN13,23
UKR21,CAN2,92
UKR21,CAN3,94
UKR21,CAN4,127
UKR21,CAN5,13
UKR21,CAN6,18
UKR21,CAN7,36
UKR21,CAN8,10
UKR21,CAN9,94
UKR21,CH01,156
UKR21,CH02,212
UKR21,CH03,262
UKR21,CH04,335
UKR21,CH05,261
UKR21,CH06,256
UKR21,CH07,298
UKR21,CHL1,21
UKR21,CHL10,12
UKR21,CHL11,18
UKR21,CHL12,14
UKR21,CHL13,16
UKR21,CHL14,11
UKR21,CHL15,15
UKR21,CHL2,14
UKR21,CHL3,14
UKR21,CHL4,15
UKR21,CHL5,11
UKR21,CHL6,10
UKR21,CHL7,11
UKR21,CHL8,12
UKR21,CHL9,12
UKR21,CIV1,62
UKR21,CIV10,46
UKR21,CIV11,48
UKR21,CIV12,64
UKR21,CIV13,59
UKR21,CIV14,51
UKR21,CIV2,93
UKR21,CIV3,50
UKR21,CIV4,57
UKR21,CIV5,55
UKR21,CIV6,62
UKR21,CIV7,52
UKR21,CIV8,49
UKR21,CIV9,55
UKR21,CMR1,18
UKR21,CMR10,36
UKR21,CMR2,39
UKR21,CMR3,25
UKR21,CMR4,29
UKR21,CMR5,41
UKR21,CMR6,50
UKR21,CMR7,21
UKR21,CMR8,20
UKR21,CMR9,92
UKR21,COD1,23
UKR21,COD2,17
UKR21,COD3,137
UKR21,COD4,18
UKR21,COD5,14
UKR21,COD6,35
UKR21,COD7,33
UKR21,COD8,23
UKR21,COD9,26
UKR21,COG1,23
UKR21,COG10,90
UKR21,COG11,83
UKR21,COG12,45
UKR21,COG2,69
UKR21,COG3,1
UKR21,COG4,21
UKR21,COG5,54
UKR21,COG6,42
UKR21,COG7,50
UKR21,COG8,60
UKR21,COG9,56
UKR21,COL1,12
UKR21,COL10,9
UKR21,COL11,9
UKR21,COL12,9
UKR21,COL13,7
UKR21,COL14,14
UKR21,COL15,12
UKR21,COL16,6
UKR21,COL17,10
UKR21,COL18,9
UKR21,COL19,10
UKR21,COL2,13
UKR21,COL20,11
UKR21,COL21,11
UKR21,COL22,11
UKR21,COL23,10
UKR21,COL24,15
UKR21,COL25,12
UKR21,COL26,12
UKR21,COL27,11
UKR21,COL28,7
UKR21,COL29,12
UKR21,COL3,8
UKR21,COL30,14
UKR21,COL31,19
UKR21,COL32,14
UKR21,COL4,9
UKR21,COL5,9
UKR21,COL6,11
UKR21,COL7,8
UKR21,COL8,11
UKR21,COL9,12
UKR21,COM,40
UKR21,CPV,9
UKR21,CRI1,16
UKR21,CRI2,13
UKR21,CRI3,12
UKR21,CRI4,16
UKR21,CRI5,17
UKR21,CRI6,16
UKR21,CRI7,19
UKR21,CUW,24
UKR21,CY00,715
UKR21,CYM,52
UKR21,CZ01,2181
UKR21,CZ02,2046
UKR21,CZ03,2399
UKR21,CZ04,911
UKR21,CZ05,1558
UKR21,CZ06,1097
UKR21,CZ07,736
UKR21,CZ08,385
UKR21,DE11,223
UKR21,DE12,231
UKR21,DE13,233
UKR21,DE14,193
UKR21,DE21,222
UKR21,DE22,152
UKR21,DE23,225
UKR21,DE24,245
UKR21,DE25,270
UKR21,DE26,165
UKR21,DE27,187
UKR21,DE30,386
UKR21,DE40,220
UKR21,DE50,288
UKR21,DE60,379
UKR21,DE71,248
UKR21,DE72,178
UKR21,DE73,180
UKR21,DE80,200
UKR21,DE91,156
UKR21,DE92,247
UKR21,DE93,127
UKR21,DE94,268
UKR21,DEA1,204
UKR21,DEA2,200
UKR21,DEA3,132
UKR21,DEA4,218
UKR21,DEA5,162
UKR21,DEB1,207
UKR21,DEB2,225
UKR21,DEB3,203
UKR21,DEC0,172
UKR21,DED2,221
UKR21,DED4,190
UKR21,DED5,218
UKR21,DEE0,181
UKR21,DEF0,201
UKR21,DEG0,172
UKR21,DJI,13
UKR21,DK01,77
UKR21,DK02,133
UKR21,DK03,335
UKR21,DK04,303
UKR21,DK05,258
UKR21,DMA,28
UKR21,DOM1,30
UKR21,DOM10,12
UKR21,DOM11,67
UKR21,DOM12,25
UKR21,DOM13,29
UKR21,DOM14,28
UKR21,DOM15,31
UKR21,DOM16,29
UKR21,DOM17,30
UKR21,DOM18,27
UKR21,DOM19,16
UKR21,DOM2,16
UKR21,DOM20,19
UKR21,DOM21,63
UKR21,DOM22,25
UKR21,DOM23,15
UKR21,DOM24,73
UKR21,DOM25,37
UKR21,DOM26,20
UKR21,DOM27,26
UKR21,DOM28,46
UKR21,DOM29,27
UKR21,DOM3,26
UKR21,DOM30,30
UKR21,DOM31,31
UKR21,DOM32,27
UKR21,DOM4,27
UKR21,DOM5,26
UKR21,DOM6,20
UKR21,DOM7,47
UKR21,DOM8,22
UKR21,DOM9,58
UKR21,DZA1,107
UKR21,DZA10,92
UKR21,DZA11,107
UKR21,DZA12,105
UKR21,DZA13,113
UKR21,DZA14,212
UKR21,DZA15,139
UKR21,DZA16,79
UKR21,DZA17,54
UKR21,DZA18,58
UKR21,DZA19,114
UKR21,DZA2,101
UKR21,DZA20,59
UKR21,DZA21,113
UKR21,DZA22,72
UKR21,DZA23,115
UKR21,DZA24,160
UKR21,DZA25,63
UKR21,DZA26,94
UKR21,DZA27,86
UKR21,DZA28,114
UKR21,DZA29,107
UKR21,DZA3,43
UKR21,DZA30,131
UKR21,DZA31,75
UKR21,DZA32,103
UKR21,DZA33,61
UKR21,DZA34,132
UKR21,DZA35,168
UKR21,DZA36,82
UKR21,DZA37,127
UKR21,DZA38,139
UKR21,DZA39,103
UKR21,DZA4,87
UKR21,DZA40,127
UKR21,DZA41,136
UKR21,DZA42,44
UKR21,DZA43,148
UKR21,DZA44,91
UKR21,DZA45,82
UKR21,DZA46,131
UKR21,DZA47,121
UKR21,DZA48,123
UKR21,DZA5,103
UKR21,DZA6,73
UKR21,DZA7,94
UKR21,DZA8,104
UKR21,DZA9,109
UKR21,ECU1,31
UKR21,ECU10,13
UKR21,ECU11,24
UKR21,ECU12,12
UKR21,ECU13,10
UKR21,ECU14,14
UKR21,ECU15,17
UKR21,ECU16,84
UKR21,ECU17,26
UKR21,ECU18,29
UKR21,ECU19,20
UKR21,ECU2,14
UKR21,ECU20,20
UKR21,ECU21,48
UKR21,ECU22,17
UKR21,ECU23,20
UKR21,ECU24,18
UKR21,ECU3,10
UKR21,ECU4,8
UKR21,ECU5,12
UKR21,ECU6,22
UKR21,ECU7,13
UKR21,ECU8,19
UKR21,ECU9,13
UKR21,EE00,1672
UKR21,EGY1,43
UKR21,EGY10,63
UKR21,EGY11,66
UKR21,EGY12,51
UKR21,EGY13,212
UKR21,EGY14,56
UKR21,EGY15,62
UKR21,EGY16,66
UKR21,EGY17,45
UKR21,EGY18,54
UKR21,EGY19,63
UKR21,EGY2,620
UKR21,EGY20,80
UKR21,EGY21,40
UKR21,EGY22,1443
UKR21,EGY23,57
UKR21,EGY24,57
UKR21,EGY25,77
UKR21,EGY26,40
UKR21,EGY27,48
UKR21,EGY3,61
UKR21,EGY4,48
UKR21,EGY5,53
UKR21,EGY6,61
UKR21,EGY7,68
UKR21,EGY8,53
UKR21,EGY9,46
UKR21,EL30,171
UKR21,EL41,84
UKR21,EL42,160
UKR21,EL43,182
UKR21,EL51,163
UKR21,EL52,174
UKR21,EL53,128
UKR21,EL54,69
UKR21,EL61,74
UKR21,EL62,229
UKR21,EL63,83
UKR21,EL64,102
UKR21,EL65,128
UKR21,ERI1,10
UKR21,ERI3,1
UKR21,ERI4,1
UKR21,ERI5,1
UKR21,ERI6,1
UKR21,ES11,45
UKR21,ES12,74
UKR21,ES13,88
UKR21,ES21,82
UKR21,ES22,88
UKR21,ES23,42
UKR21,ES24,52
UKR21,ES30,113
UKR21,ES41,71
UKR21,ES42,61
UKR21,ES43,27
UKR21,ES51,183
UKR21,ES52,258
UKR21,ES53,255
UKR21,ES61,87
UKR21,ES62,107
UKR21,ES63,24
UKR21,ES64,62
UKR21,ES70,79
UKR21,ETH1,20
UKR21,ETH10,15
UKR21,ETH11,25
UKR21,ETH2,17
UKR21,ETH3,16
UKR21,ETH4,18
UKR21,ETH5,16
UKR21,ETH6,10
UKR21,ETH7,25
UKR21,ETH8,16
UKR21,ETH9,16
UKR21,FI19,248
UKR21,FI1B,209
UKR21,FI1C,339
UKR21,FI1D,220
UKR21,FI20,84
UKR21,FJI,7
UKR21,FR10,90
UKR21,FRB0,40
UKR21,FRC1,54
UKR21,FRC2,39
UKR21,FRD1,47
UKR21,FRD2,33
UKR21,FRE1,34
UKR21,FRE2,36
UKR21,FRF1,60
UKR21,FRF2,41
UKR21,FRF3,54
UKR21,FRG0,38
UKR21,FRH0,60
UKR21,FRI1,42
UKR21,FRI2,52
UKR21,FRI3,33
UKR21,FRJ1,60
UKR21,FRJ2,61
UKR21,FRK1,44
UKR21,FRK2,48
UKR21,FRL0,102
UKR21,FRM0,114
UKR21,FRO,19
UKR21,FRY1,17
UKR21,FRY2,11
UKR21,FRY3,17
UKR21,FRY4,10
UKR21,FRY5,13
UKR21,FSM,5
UKR21,GAB1,26
UKR21,GAB2,16
UKR21,GAB3,9
UKR21,GAB4,25
UKR21,GAB5,8
UKR21,GAB6,11
UKR21,GAB7,21
UKR21,GAB8,23
UKR21,GAB9,22
UKR21,GEO1,1480
UKR21,GEO10,692
UKR21,GEO11,335
UKR21,GEO12,692
UKR21,GEO2,1187
UKR21,GEO3,541
UKR21,GEO4,436
UKR21,GEO5,488
UKR21,GEO6,815
UKR21,GEO7,761
UKR21,GEO8,491
UKR21,GEO9,695
UKR21,GHA1,213
UKR21,GHA10,178
UKR21,GHA2,437
UKR21,GHA3,143
UKR21,GHA4,153
UKR21,GHA5,170
UKR21,GHA6,214
UKR21,GHA7,142
UKR21,GHA8,58
UKR21,GHA9,92
UKR21,GIB,264
UKR21,GIN1,27
UKR21,GIN2,28
UKR21,GIN3,24
UKR21,GIN4,25
UKR21,GIN5,32
UKR21,GIN6,15
UKR21,GIN7,14
UKR21,GIN8,19
UKR21,GMB1,211
UKR21,GMB2,118
UKR21,GMB3,253
UKR21,GMB4,146
UKR21,GMB5,132
UKR21,GMB6,278
UKR21,GNB1,12
UKR21,GNB2,79
UKR21,GNB3,27
UKR21,GNB4,1
UKR21,GNB5,17
UKR21,GNB6,42
UKR21,GNB7,61
UKR21,GNB8,27
UKR21,GNB9,30
UKR21,GNQ2,48
UKR21,GNQ3,59
UKR21,GNQ4,1
UKR21,GNQ5,1
UKR21,GNQ6,50
UKR21,GNQ7,55
UKR21,GRD,23
UKR21,GRL,6
UKR21,GTM1,8
UKR21,GTM10,6
UKR21,GTM11,3
UKR21,GTM12,5
UKR21,GTM13,5
UKR21,GTM14,4
UKR21,GTM15,5
UKR21,GTM16,8
UKR21,GTM17,5
UKR21,GTM18,5
UKR21,GTM19,8
UKR21,GTM2,6
UKR21,GTM20,6
UKR21,GTM21,4
UKR21,GTM22,5
UKR21,GTM3,6
UKR21,GTM4,5
UKR21,GTM5,5
UKR21,GTM6,6
UKR21,GTM7,11
UKR21,GTM8,6
UKR21,GTM9,10
UKR21,GUM,9
UKR21,GUY,15
UKR21,HKG1,13
UKR21,HKG10,15
UKR21,HKG11,27
UKR21,HKG12,12
UKR21,HKG13,15
UKR21,HKG14,36
UKR21,HKG15,18
UKR21,HKG16,15
UKR21,HKG17,16
UKR21,HKG18,17
UKR21,HKG2,22
UKR21,HKG3,47
UKR21,HKG4,21
UKR21,HKG5,16
UKR21,HKG6,13
UKR21,HKG7,5
UKR21,HKG8,17
UKR21,HKG9,16
UKR21,HND1,9
UKR21,HND10,9
