data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8797240,804,UKR50805,50805,"19 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,"Khutir Vilny",48.6828,38.5508,2,"OSCE SMM-Ukraine",Other,"On 19 January 2022, the OSCE SMM observed a total of 11 projectiles involving unknown weapons in both directions of the frontline near Khutir Vilny.",0,1643135348,UKR
8869806,804,UKR50801,50801,"19 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","European Solidarity; Solidarna Molod",6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"24 Channel; Reporter-ua; Interfax; Novoye Vremya Ukraine; Focus; Ukraine General Newswire; UA:Pershiy; LIGA.net; Solidarna Molod; Segodnya","New media-National","On 19 January 2022, about 3500 people, including members of European Solidarity and Solidarna Molod, protested outside the Pecherskyi District Court in Kiev, condemning the accusations against former President of Ukraine of high treason. There was a small quarrel with law enforcement officers at the place of the rally. Law enforcers suggested the protesters do not install stoves with open fire on the sidewalk, the protesters claimed that the stoves are closed, safe and they need them to prepare hot tea for the protesters. [size=about 3500]",0,1646184493,UKR
8869808,804,UKR50826,50826,"19 January 2022",2022,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Ukraine)",,3,"Civilians (Ukraine)","Journalists (Ukraine)",7,37,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"Focus; Novoye Vremya Ukraine",National,"Property destruction: On 19 January 2022, unidentified people fired at the editorial office of well-known journalist Dmytro Gordon in Kiev. As a result, the windows were damaged. The journalist connects the incident with his professional activities.",0,1646184493,UKR
8870267,804,UKR51011,51011,"19 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"Human Rights Information Centre",Other,"On 19 January 2022, more than a dozen people protested outside the Podilskyi District Police Department in Kiev, demanding that those involved in the attacks by the ultra-right be brought to justice, as well as those police officers who improperly investigate such crimes. [size=more than a dozen]",0,1646184494,UKR
8796935,804,UKR50781,50781,"18 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Spartak,48.079,37.7635,2,"DPR Armed Forces Press Service",Other,"On 18 January 2022, the Ukrainian Forces fired 120mm mortars at the positions of the Donbass People's Militia near Spartak, Donetsk. Casualties unknown.",0,1643135348,UKR
8797105,804,UKR50778,50778,"18 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party",6,,,0,60,Europe,Ukraine,Lviv,Lvivskyi,Lvivska,Lviv,49.8407,24.0305,1,"National Corps",Other,"On 18 January 2022, representatives of the National Corps gathered outside the court in Lviv, demanding all the permits for the illegal construction in Rivne be withdrawn. [size=no report]",0,1643135348,UKR
8797177,804,UKR50814,50814,"18 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Kominternove,47.1745,37.811,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 12 projectiles involving unknown weapons near Kominternove.",0,1643135348,UKR
8797181,804,UKR50803,50803,"18 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Viktorivka,47.6354,37.8086,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 10 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Viktorivka.",0,1643135348,UKR
8797186,804,UKR50855,50855,"18 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Novoluhanske,48.4263,38.1711,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 5 bursts of fire involving small arms near Novoluhanske.",0,1643135348,UKR
8797195,804,UKR50861,50861,"18 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Kalmiuskyi,Starobeshivska,Petrovskoye,47.6305,37.8428,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 3 projectiles involving unknown weapons near Petrovskoye.",0,1643135348,UKR
8797209,804,UKR50817,50817,"18 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Uzhivka,47.1446,37.8563,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Uzhivka.",0,1643135348,UKR
8797236,804,UKR50862,50862,"18 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Pyshchevyk,47.242,37.7925,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Pyshchevyk.",0,1643135348,UKR
8797242,804,UKR50802,50802,"18 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Holubivske,48.692,38.6036,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 44 shots/bursts of fire involving small arms near Holubivske.",0,1643135348,UKR
8797243,804,UKR50863,50863,"18 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 18 January 2022, the OSCE SMM observed a total of 24 projectiles/shots involving unknown weapons in both directions of the frontline near Vodyane.",0,1643135348,UKR
8796804,804,UKR50832,50832,"17 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Pisky,48.0669,37.6664,2,"JFO HQ press centre; OSCE SMM-Ukraine",Other,"On 17 January 2022, the NAF rebel forces fired grenade launchers at the governmental positions near Pisky, Donetsk. There were no injuries or fatalities. The OSCE SMM observed a total of 109 shots/bursts of fire involving small arms near Pisky.",0,1643135347,UKR
8796932,804,UKR50797,50797,"17 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Verkhnyotoretske,48.2138,37.8797,2,"DPR Armed Forces Press Service",Other,"On 17 January 2022, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia near Verkhnyotoretske, Donetsk. Casualties unknown.",0,1643135348,UKR
8796934,804,UKR50780,50780,"17 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Verkhnyoshyrokivske,47.2352,37.8638,2,"DPR Armed Forces Press Service",Other,"On 17 January 2022, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia near Verkhnyoshyrokivske, Donetsk. Casualties unknown.",0,1643135348,UKR
8797176,804,UKR50794,50794,"17 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,"Kruta Balka",48.1433,37.8256,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 17 shots/bursts of fire involving small arms/heavy machineguns near Kruta Balka.",0,1643135348,UKR
8797190,804,UKR50812,50812,"17 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Zhabichevo,48.0617,37.6975,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Zhabichevo.",0,1643135348,UKR
8797194,804,UKR50795,50795,"17 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Mineralne,48.0996,37.8254,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 4 shots involving small arms near Mineralne.",0,1643135348,UKR
8797213,804,UKR50858,50858,"17 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,"Khutir Vilny",48.6828,38.5508,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 1 projectiles involving unknown weapons near Khutir Vilny.",0,1643135348,UKR
8797216,804,UKR50811,50811,"17 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Vesele,48.0612,37.7121,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Vesele.",0,1643135348,UKR
8797223,804,UKR50833,50833,"17 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 7 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Vodyane.",0,1643135348,UKR
8797227,804,UKR50798,50798,"17 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Zalizna Balka",48.32,37.9215,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 56 shots involving small arms near Zalizna Balka.",0,1643135348,UKR
8797229,804,UKR50860,50860,"17 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Zalizne.",0,1643135348,UKR
8797239,804,UKR50859,50859,"17 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Novooleksandrivka,48.6191,38.4281,2,"OSCE SMM-Ukraine",Other,"On 17 January 2022, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Novooleksandrivka.",0,1643135348,UKR
8869807,804,UKR50815,50815,"17 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","European Solidarity; Right Sector; Solidarna Molod",6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"OSCE SMM-Ukraine; Solidarna Molod; Segodnya; 24 Channel; Ukrainian News Agency","Other-New media","On 17 January 2022, about 4500 people, including members of European Solidarity, Solidarna Molod and Right Sector, gathered outside Zhuliany airport in Kiev in support of the arrival of a former President of Ukraine, accused of high treason. Later, about 1500 people gathered in support of the aforementioned former President at Pecherskyi District Court in Kiev. Some of the protesters were giving speeches supporting the former President and expressing messages critical of the current government. [size=about 4500]",0,1646184493,UKR
8870602,804,UKR50827,50827,"17 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","Women (Ukraine)",6,,,0,60,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"OSCE SMM-Ukraine",Other,"On 17 January 2022, about 300 people, including women, some of whom were holding flags of Ukraine, protested in Kiev against the military registration for women. [size=about 300]",0,1646184495,UKR
8796936,804,UKR50779,50779,"16 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Vedenske,47.1982,37.9511,2,"DPR Armed Forces Press Service",Other,"On 16 January 2022, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia near Vedenske, Donetsk. Casualties unknown.",0,1643135348,UKR
8797050,804,UKR50822,50822,"16 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Katerynivka,48.6691,38.4849,2,"JFO HQ press centre",Other,"On 16 January 2022, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Katerynivka, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1643135348,UKR
8797085,804,UKR50796,50796,"16 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Luhansk People's Militia",2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Molodizhne,48.6433,38.4768,2,"LPR People's Militia Press Service",Other,"On 16 January 2022, the Ukrainian Forces fired heavy machine guns and grenade launchers at the positions of the Luhansk People's Militia near Molodizhne, Luhansk. There were no injuries or fatalities.",0,1643135348,UKR
8797184,804,UKR50857,50857,"16 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,,,0,20,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Kamyanka,48.174,37.7863,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 10 bursts of fire involving heavy machineguns/unknown weapons near Kamyanka.",0,1643135348,UKR
8797198,804,UKR50791,50791,"16 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Serhiivka,47.1303,37.8365,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 51 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Serhiivka.",0,1643135348,UKR
8797215,804,UKR50789,50789,"16 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Molodizhne,48.6433,38.4768,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 35 explosions/shots involving small arms/unknown weapons near Molodizhne.",0,1643135348,UKR
8797220,804,UKR50825,50825,"16 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Popasna,48.6333,38.378,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 7 shots involving small arms near Popasna.",0,1643135348,UKR
8797222,804,UKR50792,50792,"16 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Vodyane,47.1478,37.7881,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 11 projectiles/explosions involving unknown weapons in both directions of the frontline near Vodyane.",0,1643135348,UKR
8797228,804,UKR50828,50828,"16 January 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 3 bursts of fire involving small arms near Zalizne.",0,1643135348,UKR
8797232,804,UKR50788,50788,"16 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Kalynove-Borshchuvate,48.6197,38.4919,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 94 explosions/shots/bursts of fire involving small arms/heavy machineguns/unknown weapons near Kalynove-Borshchuvate.",0,1643135348,UKR
8797241,804,UKR50787,50787,"16 January 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Holubivske,48.692,38.6036,2,"OSCE SMM-Ukraine",Other,"On 16 January 2022, the OSCE SMM observed a total of 8 shots involving small arms near Holubivske.",0,1643135348,UKR
8797179,804,UKR50806,50806,"15 January 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Mayorsk,48.3798,38.0067,2,"OSCE SMM-Ukraine",Other,"On 15 January 2022, the OSCE SMM observed a total of 42 projectiles involving unknown weapons near Mayorsk.",0,1643135348,UKR
